Index	First	Quality_1	Second	Quality_2	Type	Longitude	Latitude	ElevAngle
274	2020-05-15 03:20:16	9	2020-05-15 20:18:16	9	Midday	1.776	57.274	-2.00
275	2020-05-15 20:18:16	9	2020-05-16 03:20:16	9	Midnight	1.778	57.117	-2.00
276	2020-05-16 03:20:16	9	2020-05-16 20:23:16	9	Midday	1.156	57.342	-2.00
277	2020-05-16 20:23:16	9	2020-05-17 03:20:16	9	Midnight	1.160	57.191	-2.00
278	2020-05-17 03:20:16	9	2020-05-17 20:23:16	9	Midday	1.164	57.038	-2.00
279	2020-05-17 20:23:16	9	2020-05-18 03:20:16	9	Midnight	1.169	56.892	-2.00
280	2020-05-18 03:20:16	9	2020-05-18 20:24:16	9	Midday	1.049	56.818	-2.00
281	2020-05-18 20:24:16	9	2020-05-19 03:15:16	9	Midnight	1.680	57.052	-2.00
282	2020-05-19 03:15:16	9	2020-05-19 20:28:16	9	Midday	1.187	57.200	-2.00
283	2020-05-19 20:28:16	9	2020-05-20 03:15:16	9	Midnight	1.194	57.065	-2.00
284	2020-05-20 03:15:16	9	2020-05-20 20:21:16	9	Midday	2.077	56.406	-2.00
285	2020-05-20 20:21:16	9	2020-05-21 03:13:16	9	Midnight	2.335	56.426	-2.00
286	2020-05-21 03:13:16	9	2020-05-21 20:18:16	9	Midday	2.719	56.062	-2.00
287	2020-05-21 20:18:16	9	2020-05-22 03:20:16	9	Midnight	1.853	55.389	-2.00
288	2020-05-22 03:20:16	9	2020-05-22 20:28:16	9	Midday	0.613	56.028	-2.00
289	2020-05-22 20:28:16	9	2020-05-23 03:10:16	9	Midnight	1.873	56.642	-2.00
290	2020-05-23 03:10:16	9	2020-05-23 20:26:16	9	Midday	2.134	56.370	-2.00
291	2020-05-23 20:26:16	9	2020-05-24 03:08:16	9	Midnight	2.395	56.399	-2.00
292	2020-05-24 03:08:16	9	2020-05-24 20:23:16	9	Midday	2.782	56.057	-2.00
293	2020-05-24 20:23:16	9	2020-05-25 03:05:16	9	Midnight	3.170	56.164	-2.00
294	2020-05-25 03:05:16	9	2020-05-25 20:33:16	9	Midday	1.933	56.742	-2.00
295	2020-05-25 20:33:16	9	2020-05-26 03:05:16	9	Midnight	1.946	56.638	-2.00
296	2020-05-26 03:05:16	9	2020-05-26 20:39:16	9	Midday	1.211	56.925	-2.00
297	2020-05-26 20:39:16	9	2020-05-27 03:05:16	9	Midnight	1.225	56.825	-2.00
298	2020-05-27 03:05:16	9	2020-05-27 20:43:16	9	Midday	0.740	56.976	-2.00
299	2020-05-27 20:43:16	9	2020-05-28 03:05:16	9	Midnight	0.756	56.882	-2.00
300	2020-05-28 03:05:16	9	2020-05-28 20:41:16	9	Midday	1.022	56.644	-2.00
301	2020-05-28 20:41:16	9	2020-05-29 03:00:16	9	Midnight	1.663	56.879	-2.00
302	2020-05-29 03:00:16	9	2020-05-29 20:43:16	9	Midday	1.430	56.903	-2.00
303	2020-05-29 20:43:16	9	2020-05-30 03:00:16	9	Midnight	1.447	56.819	-2.00
304	2020-05-30 03:00:16	9	2020-05-30 20:41:16	9	Midday	1.715	56.591	-2.00
305	2020-05-30 20:41:16	9	2020-05-31 03:00:16	9	Midnight	1.733	56.511	-2.00
306	2020-05-31 03:00:16	9	2020-05-31 20:46:16	9	Midday	1.127	56.733	-2.00
307	2020-05-31 20:46:16	9	2020-06-01 03:00:16	9	Midnight	1.146	56.658	-2.00
308	2020-06-01 03:00:16	9	2020-06-01 20:49:16	9	Midday	0.790	56.754	-2.00
309	2020-06-01 20:49:16	9	2020-06-02 03:00:16	9	Midnight	0.810	56.683	-2.00
310	2020-06-02 03:00:16	9	2020-06-02 20:39:16	9	Midday	2.080	55.957	-2.00
311	2020-06-02 20:39:16	9	2020-06-03 02:55:16	9	Midnight	2.725	56.215	-2.00
312	2020-06-03 02:55:16	9	2020-06-03 20:41:16	9	Midday	2.496	56.258	-2.00
313	2020-06-03 20:41:16	9	2020-06-04 03:10:16	9	Midnight	0.643	55.205	-2.00
314	2020-06-04 03:10:16	9	2020-06-04 20:36:16	9	Midday	1.290	54.774	-2.00
315	2020-06-04 20:36:16	9	2020-06-05 03:15:16	9	Midnight	0.687	54.358	-2.00
316	2020-06-05 03:15:16	9	2020-06-05 20:46:16	9	Midday	-0.541	54.987	-2.00
317	2020-06-05 20:46:16	9	2020-06-06 02:55:16	9	Midnight	1.982	56.243	-2.00
318	2020-06-06 02:55:16	9	2020-06-06 20:38:16	9	Midday	3.004	55.664	-2.00
319	2020-06-06 20:38:16	9	2020-06-07 02:55:16	9	Midnight	3.028	55.615	-2.00
320	2020-06-07 02:55:16	9	2020-06-07 20:19:16	9	Midday	5.426	54.249	-2.00
321	2020-06-07 20:19:16	9	2020-06-08 03:20:16	9	Midnight	2.325	52.281	-2.00
322	2020-06-08 03:20:16	9	2020-06-08 20:49:16	9	Midday	-1.400	54.491	-2.00
323	2020-06-08 20:49:16	9	2020-06-09 03:00:16	9	Midnight	1.124	55.781	-2.00
324	2020-06-09 03:00:16	9	2020-06-09 20:44:16	9	Midday	1.774	55.401	-2.00
325	2020-06-09 20:44:16	9	2020-06-10 03:00:16	9	Midnight	1.798	55.366	-2.00
326	2020-06-10 03:00:16	9	2020-06-10 20:36:16	9	Midday	2.823	54.779	-2.00
327	2020-06-10 20:36:16	9	2020-06-11 02:55:16	9	Midnight	3.474	55.083	-2.00
328	2020-06-11 02:55:16	9	2020-06-11 20:41:16	9	Midday	2.874	55.354	-2.00
329	2020-06-11 20:41:16	9	2020-06-12 02:55:16	9	Midnight	2.900	55.328	-2.00
330	2020-06-12 02:55:16	9	2020-06-12 20:51:16	9	Midday	1.676	55.905	-2.00
331	2020-06-12 20:51:16	9	2020-06-13 02:55:16	9	Midnight	1.702	55.883	-2.00
332	2020-06-13 02:55:16	9	2020-06-13 20:51:16	9	Midday	1.729	55.839	-2.00
333	2020-06-13 20:51:16	9	2020-06-14 02:50:16	9	Midnight	2.380	56.122	-2.00
334	2020-06-14 02:50:16	9	2020-06-14 20:51:16	9	Midday	2.406	56.082	-2.00
335	2020-06-14 20:51:16	9	2020-06-15 02:53:16	9	Midnight	2.058	55.889	-2.00
336	2020-06-15 02:53:16	9	2020-06-15 20:53:16	9	Midday	1.835	55.973	-2.00
337	2020-06-15 20:53:16	9	2020-06-16 02:52:16	9	Midnight	1.987	56.024	-2.00
338	2020-06-16 02:52:16	9	2020-06-16 20:51:16	9	Midday	2.264	55.872	-2.00
339	2020-06-16 20:51:16	9	2020-06-17 03:00:16	9	Midnight	1.291	55.376	-2.00
340	2020-06-17 03:00:16	9	2020-06-17 20:44:16	9	Midday	2.193	54.900	-2.00
341	2020-06-17 20:44:16	9	2020-06-18 03:10:16	9	Midnight	0.970	54.231	-2.00
342	2020-06-18 03:10:16	9	2020-06-18 20:51:16	9	Midday	0.122	54.678	-2.00
343	2020-06-18 20:51:16	9	2020-06-19 02:53:16	9	Midnight	2.274	55.759	-2.00
344	2020-06-19 02:53:16	9	2020-06-19 20:53:16	9	Midday	2.051	55.860	-2.00
345	2020-06-19 20:53:16	9	2020-06-20 02:45:16	9	Midnight	3.079	56.336	-2.00
346	2020-06-20 02:45:16	9	2020-06-20 20:53:16	9	Midday	3.106	56.321	-2.00
347	2020-06-20 20:53:16	9	2020-06-21 02:50:16	9	Midnight	2.508	56.042	-2.00
348	2020-06-21 02:50:16	9	2020-06-21 20:48:16	9	Midday	3.160	55.732	-2.00
349	2020-06-21 20:48:16	9	2020-06-22 02:25:16	9	Midnight	6.312	57.164	-2.00
350	2020-06-22 02:25:16	9	2020-06-22 20:56:16	9	Midday	5.339	57.574	-2.00
351	2020-06-22 20:56:16	9	2020-06-23 02:45:16	9	Midnight	2.866	56.521	-2.00
352	2020-06-23 02:45:16	9	2020-06-23 20:54:16	9	Midday	3.143	56.406	-2.00
353	2020-06-23 20:54:16	9	2020-06-24 02:45:16	9	Midnight	3.170	56.429	-2.00
354	2020-06-24 02:45:16	9	2020-06-24 20:56:16	9	Midday	2.947	56.545	-2.00
355	2020-06-24 20:56:16	9	2020-06-25 02:50:16	9	Midnight	2.348	56.286	-2.00
356	2020-06-25 02:50:16	9	2020-06-25 20:53:16	9	Midday	2.750	56.117	-2.00
357	2020-06-25 20:53:16	9	2020-06-26 02:55:16	9	Midnight	2.151	55.851	-2.00
358	2020-06-26 02:55:16	9	2020-06-26 20:56:16	9	Midday	1.802	56.041	-2.00
359	2020-06-26 20:56:16	9	2020-06-27 03:10:16	9	Midnight	-0.047	55.150	-2.00
360	2020-06-27 03:10:16	9	2020-06-27 20:43:16	9	Midday	1.604	54.297	-2.00
361	2020-06-27 20:43:16	9	2020-06-28 03:00:16	9	Midnight	2.879	55.011	-2.00
362	2020-06-28 03:00:16	9	2020-06-28 20:58:16	9	Midday	1.030	55.971	-2.00
363	2020-06-28 20:58:16	9	2020-06-29 03:23:16	9	Midnight	-1.819	54.542	-2.00
364	2020-06-29 03:23:16	9	2020-06-29 20:51:16	9	Midday	-0.920	54.078	-2.00
365	2020-06-29 20:51:16	9	2020-06-30 03:20:16	9	Midnight	-0.520	54.340	-2.00
366	2020-06-30 03:20:16	9	2020-06-30 20:53:16	9	Midday	-0.746	54.505	-2.00
367	2020-06-30 20:53:16	9	2020-07-01 03:10:16	9	Midnight	0.528	55.228	-2.00
368	2020-07-01 03:10:16	9	2020-07-01 20:46:16	9	Midday	1.427	54.795	-2.00
369	2020-07-01 20:46:16	9	2020-07-02 03:25:16	9	Midnight	-0.424	53.798	-2.00
370	2020-07-02 03:25:16	9	2020-07-02 20:26:16	9	Midday	2.099	52.286	-2.00
371	2020-07-02 20:26:16	9	2020-07-03 03:10:16	9	Midnight	3.997	53.526	-2.00
372	2020-07-03 03:10:16	9	2020-07-03 20:41:16	9	Midday	2.145	54.649	-2.00
373	2020-07-03 20:41:16	9	2020-07-04 03:35:16	9	Midnight	-0.957	52.864	-2.00
374	2020-07-04 03:35:16	9	2020-07-04 20:41:16	9	Midday	-0.935	52.909	-2.00
375	2020-07-04 20:41:16	9	2020-07-05 03:30:16	9	Midnight	-0.289	53.372	-2.00
376	2020-07-05 03:30:16	9	2020-07-05 20:58:16	9	Midday	-2.392	54.673	-2.00
377	2020-07-05 20:58:16	9	2020-07-06 03:20:16	9	Midnight	-1.121	55.429	-2.00
378	2020-07-06 03:20:16	9	2020-07-06 20:46:16	9	Midday	0.399	54.659	-2.00
379	2020-07-06 20:46:16	9	2020-07-07 03:15:16	9	Midnight	1.044	55.086	-2.00
380	2020-07-07 03:15:16	9	2020-07-07 20:51:16	9	Midday	0.439	55.485	-2.00
381	2020-07-07 20:51:16	9	2020-07-08 03:25:16	9	Midnight	-0.791	54.879	-2.00
382	2020-07-08 03:25:16	9	2020-07-08 20:31:16	9	Midday	1.727	53.450	-2.00
383	2020-07-08 20:31:16	9	2020-07-09 03:35:16	9	Midnight	0.496	52.731	-2.00
384	2020-07-09 03:35:16	9	2020-07-09 20:28:16	9	Midday	0.889	52.548	-2.00
385	2020-07-09 20:28:16	9	2020-07-10 03:28:16	9	Midnight	1.782	53.220	-2.00
386	2020-07-10 03:28:16	9	2020-07-10 20:38:16	9	Midday	0.549	54.083	-2.00
387	2020-07-10 20:38:16	9	2020-07-11 03:30:16	9	Midnight	0.316	54.025	-2.00
388	2020-07-11 03:30:16	9	2020-07-11 20:51:16	9	Midday	-1.293	55.075	-2.00
389	2020-07-11 20:51:16	9	2020-07-12 03:30:16	9	Midnight	-1.277	55.172	-2.00
390	2020-07-12 03:30:16	9	2020-07-12 20:36:16	9	Midday	0.613	54.130	-2.00
391	2020-07-12 20:36:16	9	2020-07-13 03:28:16	9	Midnight	0.878	54.388	-2.00
392	2020-07-13 03:28:16	9	2020-07-13 20:34:16	9	Midday	1.142	54.321	-2.00
393	2020-07-13 20:34:16	9	2020-07-14 03:45:16	9	Midnight	-0.969	53.042	-2.00
394	2020-07-14 03:45:16	9	2020-07-14 20:31:16	9	Midday	-0.580	52.877	-2.00
395	2020-07-14 20:31:16	9	2020-07-15 03:30:16	9	Midnight	1.307	54.238	-2.00
396	2020-07-15 03:30:16	9	2020-07-15 20:26:16	9	Midday	1.944	53.931	-2.00
397	2020-07-15 20:26:16	9	2020-07-16 03:35:16	9	Midnight	1.331	53.632	-2.00
398	2020-07-16 03:35:16	9	2020-07-16 20:46:16	9	Midday	-1.157	55.328	-2.00
399	2020-07-16 20:46:16	9	2020-07-17 03:38:16	9	Midnight	-1.522	55.218	-2.00
400	2020-07-17 03:38:16	9	2020-07-17 20:36:16	9	Midday	-0.262	54.542	-2.00
401	2020-07-17 20:36:16	9	2020-07-18 03:20:16	9	Midnight	1.998	56.039	-2.00
402	2020-07-18 03:20:16	9	2020-07-18 20:41:16	9	Midday	1.382	56.508	-2.00
403	2020-07-18 20:41:16	9	2020-07-19 03:30:16	9	Midnight	0.140	55.907	-2.00
404	2020-07-19 03:30:16	9	2020-07-19 20:36:16	9	Midday	0.773	55.647	-2.00
405	2020-07-19 20:36:16	9	2020-07-20 03:35:16	9	Midnight	0.155	55.388	-2.00
406	2020-07-20 03:35:16	9	2020-07-20 20:31:16	9	Midday	0.787	55.113	-2.00
407	2020-07-20 20:31:16	9	2020-07-21 03:42:16	9	Midnight	-0.082	54.672	-2.00
408	2020-07-21 03:42:16	9	2020-07-21 20:21:16	9	Midday	1.173	53.939	-2.00
409	2020-07-21 20:21:16	9	2020-07-22 03:50:16	9	Midnight	0.178	53.353	-2.00
410	2020-07-22 03:50:16	9	2020-07-22 20:24:16	9	Midday	-0.193	53.767	-2.00
411	2020-07-22 20:24:16	9	2020-07-23 03:40:16	9	Midnight	1.061	54.793	-2.00
412	2020-07-23 03:40:16	9	2020-07-23 20:19:16	9	Midday	1.689	54.499	-2.00
413	2020-07-23 20:19:16	9	2020-07-24 03:40:16	9	Midnight	1.692	54.645	-2.00
414	2020-07-24 03:40:16	9	2020-07-24 20:26:16	9	Midday	0.818	55.394	-2.00
415	2020-07-24 20:26:16	9	2020-07-25 03:55:16	9	Midnight	-1.055	54.227	-2.00
416	2020-07-25 03:55:16	9	2020-07-25 20:11:16	9	Midday	0.820	52.939	-2.00
417	2020-07-25 20:11:16	9	2020-07-26 03:55:16	9	Midnight	0.820	53.097	-2.00
418	2020-07-26 03:55:16	9	2020-07-26 20:11:16	9	Midday	0.820	53.258	-2.00
419	2020-07-26 20:11:16	9	2020-07-27 04:05:16	9	Midnight	-0.432	52.391	-2.00
420	2020-07-27 04:05:16	9	2020-07-27 20:16:16	9	Midday	-1.059	53.083	-2.00
421	2020-07-27 20:16:16	9	2020-07-28 03:45:16	9	Midnight	1.439	55.177	-2.00
422	2020-07-28 03:45:16	9	2020-07-28 20:13:16	9	Midday	1.811	55.073	-2.00
423	2020-07-28 20:13:16	9	2020-07-29 03:40:16	9	Midnight	2.432	55.692	-2.00
424	2020-07-29 03:40:16	9	2020-07-29 20:08:16	9	Midday	3.053	55.414	-2.00
425	2020-07-29 20:08:16	9	2020-07-30 03:50:16	9	Midnight	1.798	54.641	-2.00
426	2020-07-30 03:50:16	9	2020-07-30 20:14:16	9	Midday	1.042	55.397	-2.00
427	2020-07-30 20:14:16	9	2020-07-31 03:43:16	9	Midnight	1.911	56.210	-2.00
428	2020-07-31 03:43:16	9	2020-07-31 19:58:16	9	Midday	3.904	54.895	-2.00
429	2020-07-31 19:58:16	9	2020-08-01 03:48:16	9	Midnight	3.271	54.576	-2.00
430	2020-08-01 03:48:16	9	2020-08-01 20:03:16	9	Midday	2.638	55.272	-2.00
431	2020-08-01 20:03:16	9	2020-08-02 03:55:16	9	Midnight	1.754	54.757	-2.00
432	2020-08-02 03:55:16	9	2020-08-02 20:11:16	9	Midday	0.744	55.756	-2.00
433	2020-08-02 20:11:16	9	2020-08-03 04:20:16	9	Midnight	-2.391	53.325	-2.00
434	2020-08-03 04:20:16	9	2020-08-03 20:11:16	9	Midday	-2.402	53.541	-2.00
435	2020-08-03 20:11:16	9	2020-08-04 04:05:16	9	Midnight	-0.538	55.351	-2.00
436	2020-08-04 04:05:16	9	2020-08-04 20:01:16	9	Midday	0.700	54.510	-2.00
437	2020-08-04 20:01:16	9	2020-08-05 03:50:16	9	Midnight	2.563	56.262	-2.00
438	2020-08-05 03:50:16	9	2020-08-05 19:54:16	9	Midday	3.424	55.777	-2.00
439	2020-08-05 19:54:16	9	2020-08-06 04:03:16	9	Midnight	1.786	54.588	-2.00
440	2020-08-06 04:03:16	9	2020-08-06 19:56:16	9	Midday	1.521	55.043	-2.00
441	2020-08-06 19:56:16	9	2020-08-07 03:50:16	9	Midnight	3.131	56.616	-2.00
442	2020-08-07 03:50:16	9	2020-08-07 19:53:16	9	Midday	3.490	56.545	-2.00
443	2020-08-07 19:53:16	9	2020-08-08 04:10:16	9	Midnight	0.974	54.575	-2.00
444	2020-08-08 04:10:16	9	2020-08-08 19:51:16	9	Midday	1.207	54.590	-2.00
445	2020-08-08 19:51:16	9	2020-08-09 04:13:16	9	Midnight	0.814	54.453	-2.00
446	2020-08-09 04:13:16	9	2020-08-09 19:53:16	9	Midday	0.546	54.950	-2.00
447	2020-08-09 19:53:16	9	2020-08-10 04:00:16	9	Midnight	2.153	56.637	-2.00
448	2020-08-10 04:00:16	9	2020-08-10 19:56:16	9	Midday	1.758	57.212	-2.00
449	2020-08-10 19:56:16	9	2020-08-11 04:00:16	9	Midnight	1.738	57.436	-2.00
450	2020-08-11 04:00:16	9	2020-08-11 19:49:16	9	Midday	2.593	56.951	-2.00
451	2020-08-11 19:49:16	9	2020-08-12 04:10:16	9	Midnight	1.322	56.055	-2.00
452	2020-08-12 04:10:16	9	2020-08-12 19:46:16	9	Midday	1.675	55.979	-2.00
453	2020-08-12 19:46:16	9	2020-08-13 04:15:16	9	Midnight	1.028	55.614	-2.00
454	2020-08-13 04:15:16	9	2020-08-13 19:46:16	9	Midday	1.005	55.904	-2.00
455	2020-08-13 19:46:16	9	2020-08-14 04:15:16	9	Midnight	0.981	56.149	-2.00
456	2020-08-14 04:15:16	9	2020-08-14 19:36:16	9	Midday	2.208	55.181	-2.00
457	2020-08-14 19:36:16	9	2020-08-15 04:28:16	9	Midnight	0.558	53.645	-2.00
458	2020-08-15 04:28:16	9	2020-08-15 19:46:16	9	Midday	-0.717	55.354	-2.00
459	2020-08-15 19:46:16	9	2020-08-16 04:30:16	9	Midnight	-0.993	55.347	-2.00
460	2020-08-16 04:30:16	9	2020-08-16 19:46:16	9	Midday	-1.019	55.668	-2.00
461	2020-08-16 19:46:16	9	2020-08-17 04:17:16	9	Midnight	0.580	57.584	-2.00
462	2020-08-17 04:17:16	9	2020-08-17 19:46:16	9	Midday	0.552	57.901	-2.00
463	2020-08-17 19:46:16	9	2020-08-18 04:22:16	9	Midnight	-0.100	57.559	-2.00
464	2020-08-18 04:22:16	9	2020-08-18 19:46:16	9	Midday	-0.129	57.887	-2.00
465	2020-08-18 19:46:16	9	2020-08-19 04:25:16	9	Midnight	-0.532	57.789	-2.00
466	2020-08-19 04:25:16	9	2020-08-19 19:11:16	9	Midday	3.814	53.028	-2.00
467	2020-08-19 19:11:16	9	2020-08-20 04:20:16	9	Midnight	4.409	54.145	-2.00
468	2020-08-20 04:20:16	9	2020-08-20 19:41:16	9	Midday	0.628	58.749	-2.00
469	2020-08-20 19:41:16	9	2020-08-21 04:25:16	9	Midnight	-0.027	58.408	-2.00
470	2020-08-21 04:25:16	9	2020-08-21 19:36:16	9	Midday	0.567	58.113	-2.00
471	2020-08-21 19:36:16	9	2020-08-22 04:28:16	9	Midnight	0.160	58.009	-2.00
472	2020-08-22 04:28:16	9	2020-08-22 19:19:16	9	Midday	2.253	55.908	-2.00
473	2020-08-22 19:19:16	9	2020-08-23 04:38:16	9	Midnight	0.970	54.588	-2.00
474	2020-08-23 04:38:16	9	2020-08-23 19:16:16	9	Midday	1.312	54.483	-2.00
475	2020-08-23 19:16:16	9	2020-08-24 04:25:16	9	Midnight	2.904	56.943	-2.00
476	2020-08-24 04:25:16	9	2020-08-24 19:11:16	9	Midday	3.496	56.567	-2.00
477	2020-08-24 19:11:16	9	2020-08-25 04:50:16	9	Midnight	0.336	52.374	-2.00
478	2020-08-25 04:50:16	9	2020-08-25 19:16:16	9	Midday	-0.324	53.830	-2.00
479	2020-08-25 19:16:16	9	2020-08-26 04:33:16	9	Midnight	1.766	57.186	-2.00
480	2020-08-26 04:33:16	9	2020-08-26 19:18:16	9	Midday	1.480	57.943	-2.00
481	2020-08-26 19:18:16	9	2020-08-27 04:45:16	9	Midnight	-0.056	56.292	-2.00
482	2020-08-27 04:45:16	9	2020-08-27 19:11:16	9	Midday	0.783	55.479	-2.00
483	2020-08-27 19:11:16	9	2020-08-28 04:40:16	9	Midnight	1.371	56.764	-2.00
484	2020-08-28 04:40:16	9	2020-08-28 19:11:16	9	Midday	1.334	57.241	-2.00
485	2020-08-28 19:11:16	9	2020-08-29 04:58:16	9	Midnight	-0.954	54.123	-2.00
486	2020-08-29 04:58:16	9	2020-08-29 19:11:16	9	Midday	-0.991	54.646	-2.00
487	2020-08-29 19:11:16	9	2020-08-30 04:57:16	9	Midnight	-0.905	55.256	-2.00
488	2020-08-30 04:57:16	9	2020-08-30 19:04:16	9	Midday	-0.068	54.276	-2.00
489	2020-08-30 19:04:16	9	2020-08-31 05:08:16	9	Midnight	-1.482	52.053	-2.00
490	2020-08-31 05:08:16	9	2020-08-31 19:00:16	9	Midday	-1.021	51.597	-2.00
491	2020-08-31 19:00:16	9	2020-09-01 05:05:16	9	Midnight	-0.685	52.820	-2.00
492	2020-09-01 05:05:16	9	2020-09-01 19:00:16	9	Midday	-0.725	53.428	-2.00
493	2020-09-01 19:00:16	9	2020-09-02 05:00:16	9	Midnight	-0.140	55.105	-2.00
494	2020-09-02 05:00:16	9	2020-09-02 18:58:16	9	Midday	0.070	55.237	-2.00
495	2020-09-02 18:58:16	9	2020-09-03 05:00:16	9	Midnight	0.029	55.701	-2.00
496	2020-09-03 05:00:16	9	2020-09-03 18:59:16	9	Midday	-0.137	56.565	-2.00
497	2020-09-03 18:59:16	9	2020-09-04 05:02:16	9	Midnight	-0.428	56.572	-2.00
498	2020-09-04 05:02:16	9	2020-09-04 18:54:16	9	Midday	0.156	55.997	-2.00
499	2020-09-04 18:54:16	9	2020-09-05 05:12:16	9	Midnight	-1.136	53.799	-2.00
500	2020-09-05 05:12:16	9	2020-09-05 18:48:16	9	Midday	-0.428	52.710	-2.00
501	2020-09-05 18:48:16	9	2020-09-06 05:05:16	9	Midnight	0.405	55.329	-2.00
502	2020-09-06 05:05:16	9	2020-09-06 18:44:16	9	Midday	0.863	54.916	-2.00
503	2020-09-06 18:44:16	9	2020-09-07 05:08:16	9	Midnight	0.445	54.572	-2.00
504	2020-09-07 05:08:16	9	2020-09-07 18:46:16	9	Midday	0.152	55.955	-2.00
505	2020-09-07 18:46:16	9	2020-09-08 05:35:16	9	Midnight	-3.266	46.457	-2.00
506	2020-09-08 05:35:16	9	2020-09-08 19:06:16	9	Midday	-5.810	55.224	-2.00
507	2020-09-08 19:06:16	9	2020-09-09 05:50:16	9	Midnight	-7.729	50.297	-2.00
508	2020-09-09 05:50:16	9	2020-09-09 18:56:16	9	Midday	-6.522	46.590	-2.00
509	2020-09-09 18:56:16	9	2020-09-10 05:53:16	9	Midnight	-6.941	45.664	-2.00
510	2020-09-10 05:53:16	9	2020-09-10 18:58:16	9	Midday	-7.234	47.809	-2.00
511	2020-09-10 18:58:16	9	2020-09-11 06:08:16	9	Midnight	-9.154	39.147	-2.00
512	2020-09-11 06:08:16	9	2020-09-11 19:16:16	9	Midday	-11.448	51.145	-2.00
513	2020-09-11 19:16:16	9	2020-09-12 06:32:16	9	Midnight	-14.493	36.247	-2.00
514	2020-09-12 06:32:16	9	2020-09-12 19:28:16	9	Midday	-16.037	46.540	-2.00
515	2020-09-12 19:28:16	9	2020-09-13 06:28:16	9	Midnight	-15.582	49.760	-2.00
516	2020-09-13 06:28:16	9	2020-09-13 19:23:16	9	Midday	-15.001	48.035	-2.00
517	2020-09-13 19:23:16	9	2020-09-14 06:25:16	9	Midnight	-14.670	50.759	-2.00
518	2020-09-14 06:25:16	9	2020-09-14 19:19:16	9	Midday	-14.214	49.669	-2.00
519	2020-09-14 19:19:16	9	2020-09-15 06:41:16	9	Midnight	-16.260	37.173	-2.00
520	2020-09-15 06:41:16	9	2020-09-15 19:18:16	9	Midday	-16.179	37.784	-2.00
521	2020-09-15 19:18:16	9	2020-09-16 06:32:16	9	Midnight	-15.098	47.467	-2.00
522	2020-09-16 06:32:16	9	2020-09-16 19:19:16	9	Midday	-15.268	49.936	-2.00
523	2020-09-16 19:19:16	9	2020-09-17 06:30:16	9	Midnight	-15.063	52.563	-2.00
524	2020-09-17 06:30:16	9	2020-09-17 19:14:16	9	Midday	-14.482	50.519	-2.00
525	2020-09-17 19:14:16	9	2020-09-18 06:28:16	9	Midnight	-14.277	53.383	-2.00
526	2020-09-18 06:28:16	9	2020-09-18 19:14:16	9	Midday	-14.321	55.251	-2.00
527	2020-09-18 19:14:16	9	2020-09-19 06:28:16	9	Midnight	-14.366	56.647	-2.00
528	2020-09-19 06:28:16	9	2020-09-19 19:11:16	9	Midday	-14.035	56.438	-2.00
529	2020-09-19 19:11:16	9	2020-09-20 06:32:16	9	Midnight	-14.580	54.707	-2.00
530	2020-09-20 06:32:16	9	2020-09-20 19:13:16	9	Midday	-14.874	58.687	-2.00
531	2020-09-20 19:13:16	9	2020-09-21 06:28:16	9	Midnight	-14.418	63.128	-2.00
532	2020-09-21 06:28:16	9	2020-09-21 19:14:16	9	Midday	-14.588	65.792	-2.00
533	2020-09-21 19:14:16	9	2020-09-22 06:30:16	9	Midnight	-14.882	66.440	-2.00
534	2020-09-22 06:30:16	9	2020-09-22 19:09:16	9	Midday	-14.301	-0.124	-2.00
535	2020-09-22 19:09:16	9	2020-09-23 06:30:16	9	Midnight	-14.345	-63.495	-2.00
536	2020-09-23 06:30:16	9	2020-09-23 19:16:16	9	Midday	-15.264	-65.982	-2.00
537	2020-09-23 19:16:16	9	2020-09-24 06:32:16	9	Midnight	-15.557	-62.695	-2.00
538	2020-09-24 06:32:16	9	2020-09-24 19:08:16	9	Midday	-14.601	-54.491	-2.00
539	2020-09-24 19:08:16	9	2020-09-25 06:28:16	9	Midnight	-14.144	-55.802	-2.00
540	2020-09-25 06:28:16	9	2020-09-25 19:09:16	9	Midday	-14.312	-55.016	-2.00
541	2020-09-25 19:09:16	9	2020-09-26 06:32:16	9	Midnight	-14.855	-48.966	-2.00
542	2020-09-26 06:32:16	9	2020-09-26 19:08:16	9	Midday	-14.773	-46.342	-2.00
543	2020-09-26 19:08:16	9	2020-09-27 06:30:16	9	Midnight	-14.566	-46.362	-2.00
544	2020-09-27 06:30:16	9	2020-09-27 19:13:16	9	Midday	-15.233	-49.790	-2.00
545	2020-09-27 19:13:16	9	2020-09-28 06:35:16	9	Midnight	-15.901	-43.008	-2.00
546	2020-09-28 06:35:16	9	2020-09-28 19:06:16	9	Midday	-15.067	-32.976	-2.00
547	2020-09-28 19:06:16	9	2020-09-29 06:28:16	9	Midnight	-14.234	-39.985	-2.00
548	2020-09-29 06:28:16	9	2020-09-29 19:08:16	9	Midday	-14.525	-41.031	-2.00
549	2020-09-29 19:08:16	9	2020-09-30 06:28:16	9	Midnight	-14.567	-39.352	-2.00
550	2020-09-30 06:28:16	9	2020-09-30 19:06:16	9	Midday	-14.357	-36.318	-2.00
551	2020-09-30 19:06:16	9	2020-10-01 06:33:16	9	Midnight	-15.023	-28.837	-2.00
552	2020-10-01 06:33:16	9	2020-10-01 19:04:16	9	Midday	-14.814	-25.586	-2.00
